generation,individual,val_loss,n_params,n_layers,architecture,train_loss,best_ever,is_champion,mutation_type,parent_idx
2,32,0.442137,4142533,6,[512/k3→256/k1→512/k1→256/k3→512/k3→64/k1],0.395515,0.427097,false,resize_layer,59
2,33,0.459324,1448133,5,[256/k3→32/k1→1024/k1→64/k1→1024/k3],0.470023,0.427097,false,resize_layer,7
2,34,0.470477,3215245,6,[322/k1→256/k3→256/k3→256/k1→512/k3→1024/k1],0.461277,0.427097,false,add_layer,33
2,35,0.461247,4480133,5,[1024/k3→128/k3→256/k1→768/k1→128/k1],0.474599,0.427097,false,remove_layer,42
2,36,0.461410,3820741,6,[768/k3→64/k1→768/k3→64/k3→1024/k3→64/k1],0.452440,0.427097,false,weights,14
2,37,0.461588,8437061,8,[768/k3→512/k1→32/k1→768/k1→512/k1→1024/k3→512/k1→256/k1],0.444147,0.427097,false,weights,25
2,38,0.446234,3110917,5,[256/k3→256/k3→256/k1→512/k3→1024/k1],0.404040,0.427097,false,weights,33
2,39,0.476290,1374981,7,[64/k3→64/k3→768/k1→512/k1→512/k1→64/k3→256/k3],0.475472,0.427097,false,add_layer,4
2,40,0.480958,9816709,9,[768/k1→768/k3→1024/k1→64/k1→1024/k3→256/k3→32/k1→512/k3→64/k3],0.486160,0.427097,false,weights,5
2,41,0.443654,553861,5,[128/k1→64/k3→128/k1→256/k3→512/k1],0.454115,0.427097,false,weights,22
2,42,0.467899,1104709,6,[64/k3→768/k3→32/k3→128/k3→128/k3→512/k1],0.476014,0.427097,false,resize_layer,61
2,43,0.448521,3110917,5,[256/k3→256/k3→256/k1→512/k3→1024/k1],0.428303,0.427097,false,weights,33
2,44,0.479682,9816709,9,[768/k1→768/k3→1024/k1→64/k1→1024/k3→256/k3→32/k1→512/k3→64/k3],0.496604,0.427097,false,weights,5
2,45,0.462070,4237061,6,[64/k1→256/k1→1024/k3→64/k1→1024/k3→128/k3],0.489686,0.427097,false,weights,28
2,46,0.464138,3442245,5,[768/k3→512/k1→128/k3→32/k1→768/k3],0.463305,0.427097,false,resize_layer,11
2,47,0.436883,4715141,7,[256/k3→1024/k3→128/k1→512/k1→1024/k1→768/k1→128/k1],0.410034,0.427097,false,weights,55
2,48,0.474475,2896165,6,[512/k3→256/k1→32/k1→256/k3→512/k3→32/k1],0.500607,0.427097,false,resize_layer,59
2,49,0.489020,12034181,7,[768/k3→64/k3→64/k1→768/k3→768/k3→512/k3→128/k1],0.502820,0.427097,false,weights,6
2,50,0.541237,9550085,6,[64/k3→64/k1→768/k3→768/k3→512/k3→128/k1],0.599739,0.427097,false,remove_layer,6
2,51,0.472452,2273413,6,[64/k1→512/k1→512/k1→64/k1→256/k3→768/k3],0.503721,0.427097,false,add_layer,56
2,52,0.493021,1947781,4,[64/k1→64/k1→256/k3→768/k3],0.549634,0.427097,false,remove_layer,56
