generation,individual,val_loss,n_params,n_layers,architecture,train_loss,best_ever,is_champion,mutation_type,parent_idx
3,28,0.430376,3719749,6,[768/k3→512/k1→32/k1→768/k3→256/k1→768/k3],0.347553,0.399137,false,remove_layer,10
3,29,0.445350,1046533,6,[64/k3→768/k3→32/k3→128/k3→128/k3→768/k1],0.359857,0.399137,false,weights,44
3,30,0.410629,1194504,5,[161/k1→512/k1→1024/k1→256/k1→128/k3],0.398495,0.399137,false,resize_layer,34
3,31,0.401594,450821,3,[128/k3→1024/k1→128/k1],0.349328,0.399137,false,weights,11
3,32,0.407310,3265160,5,[161/k1→512/k1→1024/k1→256/k1→1024/k3],0.379172,0.399137,false,weights,34
3,33,0.428646,4344197,7,[256/k3→1024/k3→128/k1→512/k1→1024/k1→768/k1→128/k1],0.255975,0.399137,false,weights,43
3,34,0.425965,4344197,7,[256/k3→1024/k3→128/k1→512/k1→1024/k1→768/k1→128/k1],0.253583,0.399137,false,weights,26
3,35,0.452701,1046533,6,[64/k3→768/k3→32/k3→128/k3→128/k3→768/k1],0.353999,0.399137,false,weights,57
3,36,0.419974,1831301,5,[768/k3→64/k1→768/k3→32/k3→64/k1],0.400525,0.399137,false,remove_layer,46
3,37,0.437756,1456837,5,[512/k3→32/k1→1024/k1→64/k1→1024/k3],0.307517,0.399137,false,weights,24
3,38,0.449630,1046533,6,[64/k3→768/k3→32/k3→128/k3→128/k3→768/k1],0.365219,0.399137,false,weights,44
3,39,0.434466,3450085,7,[512/k3→256/k1→256/k1→512/k1→256/k3→512/k3→32/k1],0.316306,0.399137,false,weights,52
3,40,0.407834,553861,4,[128/k3→1024/k1→128/k1→768/k1],0.335763,0.399137,false,weights,41
3,41,0.437947,9029701,7,[768/k3→512/k1→32/k1→768/k3→256/k1→768/k3→768/k3],0.297862,0.399137,false,weights,54
3,42,0.451626,212389,6,[32/k3→128/k3→128/k1→32/k1→128/k1→768/k1],0.495251,0.399137,false,resize_layer,9
3,43,0.438126,9621061,8,[768/k3→768/k1→512/k1→32/k1→768/k3→256/k1→768/k3→768/k3],0.322129,0.399137,false,add_layer,10
3,44,0.424818,13783429,8,[256/k3→1024/k3→128/k1→512/k1→1024/k1→1024/k3→768/k1→128/k1],0.251193,0.399137,false,add_layer,26
3,45,0.449307,1046533,6,[64/k3→768/k3→32/k3→128/k3→128/k3→768/k1],0.364520,0.399137,false,weights,44
3,46,0.446365,1046533,6,[64/k3→768/k3→32/k3→128/k3→128/k3→768/k1],0.366738,0.399137,false,weights,44
3,47,0.437944,129861,3,[512/k1→32/k1→768/k1],0.476041,0.399137,false,remove_layer,8
3,48,0.448848,11256581,5,[256/k1→768/k3→768/k1→768/k3→512/k3],0.246432,0.399137,false,weights,35
3,49,0.421894,8618565,6,[768/k3→512/k1→32/k1→256/k1→768/k3→768/k3],0.355907,0.399137,false,remove_layer,10
3,50,0.444312,16566533,6,[256/k1→768/k3→768/k3→768/k1→768/k3→512/k3],0.254261,0.399137,false,add_layer,35
3,51,0.436678,9095749,8,[768/k3→512/k1→32/k1→768/k3→256/k1→256/k1→768/k3→768/k3],0.313227,0.399137,false,add_layer,10
3,52,0.434588,2630725,7,[32/k3→256/k1→256/k1→512/k1→256/k3→512/k3→32/k1],0.464446,0.399137,false,resize_layer,52
3,53,0.417701,3238917,4,[512/k1→1024/k1→256/k1→1024/k3],0.250323,0.399137,false,weights,38
3,54,0.440854,3450085,7,[512/k3→256/k1→256/k1→512/k1→256/k3→512/k3→32/k1],0.313679,0.399137,false,weights,3
3,55,0.415663,3238917,4,[512/k1→1024/k1→256/k1→1024/k3],0.261278,0.399137,false,weights,61
3,56,0.432802,14339653,8,[768/k3→512/k1→32/k1→768/k3→256/k1→768/k3→768/k3→768/k3],0.317474,0.399137,false,add_layer,10
3,57,0.433699,4761829,7,[512/k3→256/k1→256/k1→1024/k1→256/k3→512/k3→32/k1],0.307968,0.399137,false,resize_layer,52
3,58,0.410969,1927941,4,[512/k1→1024/k1→128/k1→1024/k3],0.286919,0.399137,false,resize_layer,61
3,59,0.419999,672581,4,[512/k1→1024/k1→32/k1→768/k1],0.340836,0.399137,false,weights,8
3,60,0.433398,3450085,7,[512/k3→256/k1→256/k1→512/k1→256/k3→512/k3→32/k1],0.311927,0.399137,false,weights,52
3,61,0.411875,2662117,5,[512/k3→256/k1→256/k3→512/k3→32/k1],0.351333,0.399137,false,remove_layer,47
3,62,0.438191,129861,3,[512/k1→32/k1→768/k1],0.477784,0.399137,false,remove_layer,8
3,63,0.448596,7717893,4,[256/k1→768/k3→768/k1→768/k3],0.282612,0.399137,false,remove_layer,35
4,0,0.415802,450821,3,[128/k3→1024/k1→128/k1],0.314004,0.398773,true,champion,31
4,1,0.437526,13800069,9,[256/k3→1024/k3→128/k1→512/k1→1024/k1→1024/k3→768/k1→128/k1→128/k1],0.270228,0.398773,false,add_layer,44
4,2,0.428111,4131269,8,[256/k3→1024/k3→128/k1→512/k1→32/k1→1024/k3→768/k1→128/k1],0.252981,0.398773,false,resize_layer,44
4,3,0.416560,553861,4,[128/k3→1024/k1→128/k1→768/k1],0.299476,0.398773,false,weights,40
4,4,0.424738,2662117,5,[512/k3→256/k1→256/k3→512/k3→32/k1],0.287291,0.398773,false,weights,61
4,5,0.417242,553861,4,[128/k3→1024/k1→128/k1→768/k1],0.300515,0.398773,false,weights,0
4,6,0.423345,580104,5,[161/k1→128/k3→1024/k1→128/k1→768/k1],0.423995,0.398773,false,add_layer,0
4,7,0.431116,4344197,7,[256/k3→1024/k3→128/k1→512/k1→1024/k1→768/k1→128/k1],0.222597,0.398773,false,weights,7
